,Unnamed: 0,name,isin,type,dtcreated,language,headline,label,id
1490,1490,Capilon AB,SE0001859984,0,2010-06-01,1,mjp waterjets wins four strategic orders to supply waterjets in new markets,1.0,SE00018599842010-06-01
1491,1491,ElektronikGruppen BK AB,SE0000101669,0,2010-06-01,1,acquisition of oem international's production equipment division completed,0.0,SE00001016692010-06-01
1492,1492,U-SEA Bulk Shipping A/S,DK0010246040,0,2010-06-01,1,eitzen bulk shipping extends relations with thyssenkrupp through additional 11 year contract for transport of 10-15 million tons of coal,1.0,DK00102460402010-06-01
1493,1493,Solar A/S,DK0010274844,0,2010-06-01,1,no. 13 share trading in solar a/s reported on 31 may 2010,1.0,DK00102748442010-06-01
1494,1494,Newcap Holding,DK0010212570,0,2010-06-01,1,company announcement no. 21/2010 - capinordic a/s sells the dansk amp stock exchange to swedish gxg global exchange group ab,0.0,DK00102125702010-06-01
1495,1495,Lassila & Tikanoja Oyj,FI0009010854,0,2010-06-01,1,trading and subscription period for lassila & tikanoja 2005b options end,1.0,FI00090108542010-06-01
1496,1496,Rigas autoelektroaparatu rupnica,LV0000100881,0,2010-06-01,1,comment of article,1.0,LV00001008812010-06-01
1500,1500,paragon GmbH & Co. KGaA,DE0005558696,0,2010-06-01,1,paragon ag completes period of insolvency ,1.0,DE00055586962010-06-01
1501,1501,Leifheit Aktiengesellschaft,DE0006464506,0,2010-06-01,1,leifheit ag: leifheit focusing on household products ,1.0,DE00064645062010-06-01
1502,1502,NAXS Nordic Access Buyout Fund AB,SE0001965369,0,2010-06-01,1,naxs admitted to trading on nasdaq omx stockholm,1.0,SE00019653692010-06-01
1503,1503,Ruukki Group Oyj,FI0009800098,0,2010-06-01,1,ruukki group's board of directors decided on a directed free share issue to the board member barry rourke,1.0,FI00098000982010-06-01
1505,1505,MBB SE,DE000A0ETBQ4,0,2010-06-01,1,mbb industries ag: changes in the managing board of mbb industries ag ,1.0,DE000A0ETBQ42010-06-01
1506,1506,Mobimo Holding AG,CH0011108872,0,2010-06-01,1,mobimo wins ipd europroperty award,1.0,CH00111088722010-06-01
1507,1507,Latvijas kugnieciba,LV0000101103,0,2010-06-01,1,jsc latvijas kuģniecība  makes significant progress in large-scale fraud case,1.0,LV00001011032010-06-01
1508,1508,Capilon AB,SE0001859984,0,2010-06-02,1,mjp waterjets establishes sales office in singapore and enhanced sales organization,1.0,SE00018599842010-06-02
1509,1509,Maconomy A/S,DK0010274174,0,2010-06-02,1,"announcement by the board of directors concerning press speculation about a possible offer to acquire maconomy a/s by deltek, inc.",1.0,DK00102741742010-06-02
1512,1512,Dantherm,DK0010223692,0,2010-06-02,1,divestment of a smaller development company,0.0,DK00102236922010-06-02
1513,1513,NKT Holding A/S,DK0010287663,0,2010-06-02,1,shareholdings report,0.0,DK00102876632010-06-02
1514,1514,CeoTronics AG,DE0005407407,0,2010-06-02,1,"ceotronics ag: revenue result and order backlog as of may 31, 2010, end of fiscal year 2009/2010",1.0,DE00054074072010-06-02
1515,1515,Raisio,FI0009800395,0,2010-06-02,1,benecol products on romanian market,1.0,FI00098003952010-06-02
1516,1516,Latvijas balzams,LV0000100808,0,2010-06-02,1,announcement - bns,1.0,LV00001008082010-06-02
1517,1517,GeoSentric Oyj,FI0009004204,0,2010-06-02,1,"disclosure under chapter 2, section 10 of the securities market act",1.0,FI00090042042010-06-02
1518,1518,Technopolis,FI0009006886,0,2010-06-02,1,subscribtion of shares pursuant to 2005a option rights,0.0,FI00090068862010-06-02
1519,1519,Electronics Line 3000 Ltd.,IL0010905052,0,2010-06-02,1,electronics line 3000 ltd.: electronics line 3000 announces financing offer from risco ltd.,1.0,IL00109050522010-06-02
1520,1520,VBH Holding GmbH,DE000A161002,0,2010-06-02,1,vbh holding ag: change in the executive board of vbh holding ,1.0,DE000A1610022010-06-02
1521,1521,Century Aluminum Company,IS0000014884,0,2010-06-02,1,changes to an insider's holdings,1.0,IS00000148842010-06-02
1524,1524,Affecto Oyj,FI0009013312,0,2010-06-03,1,delivery of the tia solution for mutual & federal insurance,1.0,FI00090133122010-06-03
1525,1525,Panostaja Oyj,FI0009800361,0,2010-06-03,1,panostaja strengthens its digital printing business area with purchase of domus print oy,1.0,FI00098003612010-06-03
1527,1527,PKC Group Oyj,FI0009006381,0,2010-06-03,1,pkc starts co-determination negotiations in kempele,1.0,FI00090063812010-06-03
1528,1528,Carlsberg A/S,DK0010181759,0,2010-06-03,1,carlsberg a/s - report of transactions in carlsberg a/s shares of managerial staff and connected persons,1.0,DK00101817592010-06-03
1529,1529,Solar A/S,DK0010274844,0,2010-06-03,1,no. 14 share trading in solar a/s reported on 2 june 2010,1.0,DK00102748442010-06-03
1532,1532,Ruukki Group Oyj,FI0009800098,0,2010-06-03,1,ruukki group entered into a standby loan facility agreement with kermas,1.0,FI00098000982010-06-03
1534,1534,Konecranes Oyj,FI0009005870,0,2010-06-03,1,"konecranes closes factory in windsor, wi, usa",1.0,FI00090058702010-06-03
1535,1535,Danske Bank A/S,DK0010274414,0,2010-06-03,1,change in start value of share in db norden 11,1.0,DK00102744142010-06-03
1536,1536,Dantherm,DK0010223692,0,2010-06-03,1,report on dealing with dantherm a/s' shares and affiliated securities by executive employees and closely related parties,0.0,DK00102236922010-06-03
1537,1537,Harboes Bryggeri A/S,DK0060014751,0,2010-06-04,1,"harboes bryggeri a/s, company announcement",1.0,DK00600147512010-06-04
1538,1538,Affecto Oyj,FI0009013312,0,2010-06-04,1,affecto plc plans management incentive plan and launches acquisition of own shares,1.0,FI00090133122010-06-04
1539,1539,Latvijas balzams,LV0000100808,0,2010-06-04,1,reference to a publication,1.0,LV00001008082010-06-04
1540,1540,TK Development A/S,DK0010258995,0,2010-06-04,1,supervisory board exercises authorization to launch incentive scheme,0.0,DK00102589952010-06-04
1543,1543,Atlantic Petroleum P/F,FO000A0DN9X4,0,2010-06-04,1,operation update may 2010,0.0,FO000A0DN9X42010-06-04
1544,1544,Exiqon A/S,DK0060077758,0,2010-06-04,1,"exiqon is closing down operations at oncotech, inc.",0.0,DK00600777582010-06-04
1545,1545,Cimber Sterling Group,DK0060196848,0,2010-06-07,1,traffic figures - april/may 2010,0.0,DK00601968482010-06-07
1546,1546,STADA Arzneimittel AG,DE0007251803,0,2010-06-07,1,"stada's targets for 2014: ebitda ca. eur 430 mio with sales of ca. eur 2.15 bn - 'stada - build the future' aiming to sustainably increase earnings introduced - total burdening one-time special effects of ca. eur 50 mio, of which ca. eur 10 mio in 2010",1.0,DE00072518032010-06-07
1547,1547,Rockwool International A/S,DK0010219153,0,2010-06-07,1,the rockwool group further expands in russia,1.0,DK00102191532010-06-07
1548,1548,Auriga Industries A/S,DK0010233816,0,2010-06-07,1,new chairman of the board of directors,0.0,DK00102338162010-06-07
1549,1549,Electronics Line 3000 Ltd.,IL0010905052,0,2010-06-07,1,electronics line 3000 ltd.: general meeting resolutions postponed - financing offer from risco ltd. cannot be accepted at the moment,0.0,IL00109050522010-06-07
1550,1550,Genmab A/S,DK0010272202,0,2010-06-07,1,genmab presents data from a pivotal trial of zalutumumab versus best supportive care in patients with refractory head and neck cancer,0.0,DK00102722022010-06-07
1552,1552,KUKA Aktiengesellschaft,DE0006204407,0,2010-06-08,1,kuka aktiengesellschaft: kuka has resolved capital increase,1.0,DE00062044072010-06-08
1553,1553,Bilfinger SE,DE0005909006,0,2010-06-08,1,"prospectus for the initial public offering of shares in valemus limited, australia",0.0,DE00059090062010-06-08
1554,1554,Finnair Oyj,FI0009003230,0,2010-06-08,1,"finnair's scheduled traffic grew 16 per cent, cargo 30 per cent",0.0,FI00090032302010-06-08
1555,1555,DO & CO Aktiengesellschaft,AT0000818802,0,2010-06-08,1,do & co restaurants & catering ag: ,1.0,AT00008188022010-06-08
1556,1556,Aspocomp Group Oyj,FI0009008080,0,2010-06-08,1,aspocomp forecasts year 2010 result to be positive,1.0,FI00090080802010-06-08
1557,1557,"United Plantations Berhad, Malaysia",DK0010023258,0,2010-06-08,1,"ups monthly production, may 2010",1.0,DK00100232582010-06-08
1558,1558,Sponda Oyj,FI0009006829,0,2010-06-08,1,listing prospectus for sponda plc's eur 100 million bond now available,0.0,FI00090068292010-06-08
1559,1559,A.P. MÃ¸ller - MÃ¦rsk A/S,DK0010244508,0,2010-06-08,1,announcement of managerial staffs etc. trading in accordance with the danish securities trading act section 28(a).,0.0,DK00102445082010-06-08
1560,1560,Icelandair Group hf.,IS0000013464,0,2010-06-08,1,- traffic data may 2010,1.0,IS00000134642010-06-08
1561,1561,Silvano Fashion Group,EE3100001751,0,2010-06-08,1,changes in the management board,0.0,EE31000017512010-06-08
1562,1562,NEW VALUE AG,CH0010819867,0,2010-06-09,1,new value invests in zws zukunftsorientierte wärme systeme gmbh,1.0,CH00108198672010-06-09
1563,1563,Satair A/S,DK0010230390,0,2010-06-09,1,new global distribution agreement with eaton aerospace,1.0,DK00102303902010-06-09
1566,1566,Harju Elekter,EE3100004250,0,2010-06-09,1,as harju elekter affiliated undertaking as draka keila cables opened a factory extension,0.0,EE31000042502010-06-09
1567,1567,Stockmann Oyj Abp,FI0009000251,0,2010-06-09,1,stockmann group's revenue in may 2010,1.0,FI00090002512010-06-09
1568,1568,Leifheit Aktiengesellschaft,DE0006464506,0,2010-06-09,1,leifheit ag: management propose an increased dividend of 3.00 euro (previously 0.60 euro) to the annual general meeting on 9 june 2010,1.0,DE00064645062010-06-09
1569,1569,Finnair Oyj,FI0009003230,0,2010-06-09,1,profit warning: finnair's april-june loss projected to be lower than expected,1.0,FI00090032302010-06-09
1570,1570,PETROTEC AG,DE000PET1111,0,2010-06-09,1,petrotec ag: stop of the special audit,0.0,DE000PET11112010-06-09
1571,1571,NEW VALUE AG,CH0010819867,0,2010-06-10,1,new value's audited financial results: chf 10.0 million net profit - share repurchase program as alternative to par value repayment ,1.0,CH00108198672010-06-10
1572,1572,Carlsberg A/S,DK0010181759,0,2010-06-10,1,carlsberg to acquire additional 12.25% of chongqing brewery co. ltd,1.0,DK00101817592010-06-10
1574,1574,Monberg & Thorsen A/S,DK0010224310,0,2010-06-10,1,mt hã¸jgaard acquires carlo lorentzen a/s,1.0,DK00102243102010-06-10
1575,1575,Højgaard Holding A/S,DK0010255892,0,2010-06-10,1,mt højgaard acquires carlo lorentzen a/s,1.0,DK00102558922010-06-10
1577,1577,Finnair Oyj,FI0009003230,0,2010-06-10,1,finnair to order five extended-range airbus aircraft for its european traffic,1.0,FI00090032302010-06-10
1578,1578,Dalhoff Larsen & Horneman A/S,DK0060038933,0,2010-06-10,1,"dlh divest its purchasing and processing activities in pw hardwood llc, usa",1.0,DK00600389332010-06-10
1579,1579,HIGHLIGHT COMMUNICATIONS AG,CH0006539198,0,2010-06-10,1,highlight communications ag: new management structure at team,1.0,CH00065391982010-06-10
1580,1580,Ixonos,FI0009008007,0,2010-06-10,1,ixonos' co-operation negotiations have concluded,0.0,FI00090080072010-06-10
1581,1581,Larox Oyj,FI0009900328,0,2010-06-10,1,outotec has gained title to all the shares in larox,1.0,FI00099003282010-06-10
1582,1582,Københavns Lufthavne A/S,DK0010201102,0,2010-06-10,1,traffic statistics may 2010,1.0,DK00102011022010-06-10
1583,1583,Panostaja Oyj,FI0009800361,0,2010-06-10,1,paying panostaja oyj board members' fees in the form of shares held by the  company,1.0,FI00098003612010-06-10
1584,1584,Latvijas tilti,LV0000100311,0,2010-06-10,1,information about participation in tender,0.0,LV00001003112010-06-10
1585,1585,Neo Industrial Oyj,FI0009800296,0,2010-06-10,1,neomarkka to start acquiring its own shares,0.0,FI00098002962010-06-10
1586,1586,NKT Holding A/S,DK0010287663,0,2010-06-10,1,employee representation on nkt's board of directors,1.0,DK00102876632010-06-10
1588,1588,SÜSS MicroTec SE,DE000A1K0235,0,2010-06-10,1,süss microtec ag: strategic restructuring of the suss microtec group ,1.0,DE000A1K02352010-06-10
1589,1589,"United Plantations Berhad, Malaysia",DK0010023258,0,2010-06-11,1,"insider trading in united plantations berhad, 10th june 2010",1.0,DK00100232582010-06-11
1590,1590,MOLOGEN AG,DE000A2LQ900,0,2010-06-11,1,mologen ag: further capital increase successfully completed ,0.0,DE000A2LQ9002010-06-11
1591,1591,Ditton pievadkežu rupnica,LV0000100212,0,2010-06-11,1,the shareholder's notification on changes in significant holding in the issuer's equity,1.0,LV00001002122010-06-11
1593,1593,AEVIS VICTORIA SA,CH0478634105,0,2010-06-11,1,genolier swiss medical network (gsmn): genolier shareholders vote for new leadership,0.0,CH04786341052010-06-11
1595,1595,Topotarget,DK0060003556,0,2010-06-11,1,initiation of phase 1 study of belinostat in combination with bortezomib for relapsed or refractory acute leukemia or myelodysplastic syndromes (mds),1.0,DK00600035562010-06-11
1596,1596,Suominen Oyj,FI0009010862,0,2010-06-11,1,suominen corporation's board member mr. heikki mairinoja sentenced to pay a fine for information offences,0.0,FI00090108622010-06-11
1597,1597,IMW Immobilien SE,DE000A0BVWY6,0,2010-06-11,1,imw immobilien ag: loss due revaluation of properties,1.0,DE000A0BVWY62010-06-11
1598,1598,Satair A/S,DK0010230390,0,2010-06-14,1,"preliminary agreement to acquire activities in aero hardware, usa",1.0,DK00102303902010-06-14
1599,1599,Mycronic AB,SE0000375115,0,2010-06-14,1,micronic mydata receives order for a sigma7500 laser pattern generator from an asian customer,1.0,SE00003751152010-06-14
1602,1602,Grindeks,LV0000100659,0,2010-06-14,1,“grindeks” plans to earn 10 million lats this year,1.0,LV00001006592010-06-14
1603,1603,Chr.Hansen Holding A/S,DK0060227585,0,2010-06-14,1,reporting of transactions in shares and associated securities of chr. hansen holding a/s by senior employees,0.0,DK00602275852010-06-14
1604,1604,Entraction Holding AB,SE0000355729,0,2010-06-14,1,spanish jugarmola.com joins entraction's gaming network,1.0,SE00003557292010-06-14
1605,1605,Icelandair Group hf.,IS0000013464,0,2010-06-14,1,- the enterprise investment fund invests isk 3 billion in icelandair group,1.0,IS00000134642010-06-14
1606,1606,Sandpiper Digital Payments AG,CH0033050961,0,2010-06-14,1,mountain super angel ag publishes final numbers 2009 according to ifrs,1.0,CH00330509612010-06-14
1607,1607,Heidelberger Druckmaschinen AG,DE0007314007,0,2010-06-15,1,heidelberger druckmaschinen ag: heidelberg plans capital increase to enhance capital structure,0.0,DE00073140072010-06-15
1608,1608,NEW VALUE AG,CH0010819867,0,2010-06-15,1,detailed information regarding new value's 2009/2010 year-end financial statements,0.0,CH00108198672010-06-15
1609,1609,Cham Group AG,CH0001931853,0,2010-06-15,1,cham paper group holding ag: patrick schmid appointed new cfo of cham paper group ,1.0,CH00019318532010-06-15
1610,1610,Ruukki Group Oyj,FI0009800098,0,2010-06-15,1,ruukki group: rautaruukki does not hold sole rights to the name ruukki,1.0,FI00098000982010-06-15
1613,1613,Stora Enso Oyj,FI0009005961,0,2010-06-15,1,stora enso plans temporary lay-offs at sawmills in finland,1.0,FI00090059612010-06-15
1616,1616,Chr.Hansen Holding A/S,DK0060227585,0,2010-06-15,1,exercise in full of the over-allotment option,0.0,DK00602275852010-06-15
1617,1617,United International Enterprises Ltd.,BSP951331318,0,2010-06-15,1,"announcement on insider trading, the 11th june 2010",0.0,BSP9513313182010-06-15
1618,1618,Century Aluminum Company,IS0000014884,0,2010-06-15,1,amendments to articles of incorporation or bylaws; change in fiscal year,1.0,IS00000148842010-06-15
1620,1620,U-SEA Bulk Shipping A/S,DK0010246040,0,2010-06-15,1,camillo eitzen & co asa enters into agreement on sale of its majority shareholding in eitzen bulk shipping a/s to navieras ultragas ltda.,1.0,DK00102460402010-06-15
1622,1622,Sievi Capital Oyj,FI0009008924,0,2010-06-15,1,scanfil sold the real estate in oulu,0.0,FI00090089242010-06-15
1624,1624,Harju Elekter,EE3100004250,0,2010-06-15,1,establishment of a subsidiary in the kingdom of sweden,0.0,EE31000042502010-06-15
1626,1626,Latvijas balzams,LV0000100808,0,2010-06-15,1,reference to a publication,0.0,LV00001008082010-06-15
1627,1627,Netop Solution A/S,DK0010288125,0,2010-06-15,1,report by the board of directors of netop solutions a/s in relation to mandatory takeover bid,0.0,DK00102881252010-06-15
1628,1628,Dantherm,DK0010223692,0,2010-06-15,1,reconstruction of the french subsidiary,0.0,DK00102236922010-06-15
1629,1629,IMMOFINANZ AG,AT0000A21KS2,0,2010-06-15,1,immofinanz ag: merger between immoeast ag and immofinanz ag - exchange ratio to be reviewed,0.0,AT0000A21KS22010-06-15
1630,1630,Icelandair Group hf.,IS0000013464,0,2010-06-15,1,the pension fund of commerce invests isk 1 billion in icelandair group,1.0,IS00000134642010-06-15
1631,1631,Mobimo Holding AG,CH0011108872,0,2010-06-16,1,mobimo holding ag launches up to chf 175 million convertible bonds due 2014,0.0,CH00111088722010-06-16
1632,1632,AEVIS VICTORIA SA,CH0478634105,0,2010-06-16,1,genolier swiss medical network (gsmn): new composition and organization of the board of directors,1.0,CH04786341052010-06-16
1633,1633,ProSiebenSat.1 Media SE,DE000PSM7770,0,2010-06-16,1,prosiebensat.1 media ag: prosiebensat.1 sells news station n24 to bidder consortium around torsten rossmann and stefan aust,0.0,DE000PSM77702010-06-16
